0.0 0.0 0.0
0.01 0.07035116958333333 0.07035116958333333
0.02 0.14070233916666666 0.13971248175431808
0.03 0.21105350875 0.20808393651295426
0.04 0.2814046783333333 0.2754655338592419
0.05 0.35175584791666664 0.34185727379318087
0.06 0.42210701749999996 0.4072591563147713
0.07 0.4924581870833333 0.47167118142401315
0.08 0.5628093566666666 0.5350933491209064
0.09 0.63316052625 0.5975256594054511
0.1 0.7035116958333333 0.6589681122776472
0.11 0.7738628654166666 0.7194207077374947
0.12 0.8442140349999999 0.7788834457849936
0.13 0.9145652045833332 0.8373563264201439
0.14 0.9849163741666666 0.8948393496429456
0.15 1.0552675437499999 0.9513325154533988
0.16 1.1256187133333333 1.0068358238515034
0.17 1.1959698829166667 1.0613492748372595
0.18 1.2663210525000002 1.114872868410667
0.19 1.3366722220833336 1.167406604571726
0.2 1.407023391666667 1.2189504833204363
0.21 1.4773745612500004 1.269504504656798
0.22 1.5477257308333339 1.3190686685808113
0.23 1.6180769004166673 1.367642975092476
0.24 1.6884280700000007 1.415227424191792
0.25 1.7587792395833342 1.4618220158787594
0.26 1.8291304091666676 1.5074267501533782
0.27 1.899481578750001 1.5520416270156485
0.28 1.9698327483333344 1.5956666464655702
0.29 2.040183917916668 1.6383018085031433
0.3 2.110535087500001 1.6799471131283679
0.31 2.1808862570833343 1.7206025603412438
0.32 2.2512374266666675 1.7602681501417712
0.33 2.3215885962500007 1.79894388252995
0.34 2.391939765833334 1.8366297575057802
0.35000000000000003 2.462290935416667 1.8733257750692618
0.36 2.5326421050000003 1.9090319352203948
0.37 2.6029932745833335 1.9437482379591793
0.38 2.6733444441666667 1.9774746832856152
0.39 2.74369561375 2.010211271199702
0.4 2.814046783333333 2.041958001701441
0.41000000000000003 2.8843979529166663 2.072714874790831
0.42 2.9547491224999995 2.1024818904678724
0.43 3.0251002920833328 2.131259048732565
0.44 3.095451461666666 2.1590463495849095
0.45 3.165802631249999 2.185843793024905
0.46 3.2361538008333324 2.2116513790525523
0.47000000000000003 3.3065049704166656 2.2364691076678507
0.48 3.376856139999999 2.2602969788708007
0.49 3.447207309583332 2.283134992661402
0.5 3.517558479166665 2.304983149039655
0.51 3.5879096487499984 2.325841448005559
0.52 3.6582608183333316 2.3457098895591146
0.53 3.728611987916665 2.3645884737003215
0.54 3.798963157499998 2.38247720042918
0.55 3.8693143270833312 2.39937606974569
0.56 3.9396654966666644 2.4152850816498512
0.5700000000000001 4.010016666249998 2.430204236141664
0.58 4.080367835833331 2.444133533221128
0.59 4.150719005416665 2.4570729728882434
0.6 4.221070174999999 2.4690225551430105
0.61 4.291421344583332 2.4799822799854288
0.62 4.361772514166666 2.4899521474154986
0.63 4.4321236837499995 2.4989321574332197
0.64 4.502474853333333 2.5069223100385924
0.65 4.572826022916667 2.5139226052316164
0.66 4.6431771925000005 2.519933043012292
0.67 4.713528362083334 2.5249536233806187
0.68 4.783879531666668 2.528984346336597
0.6900000000000001 4.8542307012500014 2.5320252118802267
0.7000000000000001 4.924581870833335 2.534076220011508
0.71 4.994933040416669 2.5351373707304403
0.72 5.065284210000002 2.5352086640370244
0.73 5.135635379583336 2.5342900999312596
0.74 5.20598654916667 2.5323816784131465
0.75 5.276337718750003 2.5294833994826846
0.76 5.346688888333337 2.5255952631398744
0.77 5.417040057916671 2.5207172693847153
0.78 5.487391227500004 2.514849418217208
0.79 5.557742397083338 2.5079917096373516
0.8 5.628093566666672 2.500144143645147
0.81 5.698444736250005 2.4913067202405936
0.8200000000000001 5.768795905833339 2.481479439423692
0.8300000000000001 5.8391470754166725 2.4706623011944413
0.84 5.909498245000006 2.4588553055528424
0.85 5.97984941458334 2.4460584524988946
0.86 6.0502005841666735 2.4322717420325985
0.87 6.120551753750007 2.4174951741539537
0.88 6.190902923333341 2.4017287488629604
0.89 6.2612540929166745 2.3849724661596183
0.9 6.331605262500008 2.367226326043928
0.91 6.401956432083342 2.3484903285158887
0.92 6.472307601666675 2.328764473575501
0.93 6.542658771250009 2.3080487612227647
0.9400000000000001 6.613009940833343 2.28634319145768
0.9500000000000001 6.683361110416676 2.2636477642802464
0.96 6.75371228000001 2.2399624796904645
0.97 6.824063449583344 2.2152873376883337
0.98 6.894414619166677 2.1896223382738547
0.99 6.964765788750011 2.1629674814470268
1.0 7.035116958333345 2.1353227672078505
1.01 7.105468127916678 2.1066881955563255
1.02 7.175819297500012 2.077063766492452
1.03 7.246170467083346 2.04644948001623
1.04 7.316521636666679 2.0148453361276593
1.05 7.386872806250013 1.9822513348267399
1.06 7.4572239758333465 1.948667476113472
1.07 7.52757514541668 1.9140937599878554
1.08 7.597926315000014 1.8785301864498902
1.09 7.6682774845833475 1.8419767554995765
1.1 7.738628654166681 1.8044334671369142
1.11 7.808979823750015 1.7659003213619033
1.12 7.879330993333348 1.7263773181745439
1.1300000000000001 7.949682162916682 1.6858644575748358
1.1400000000000001 8.020033332500015 1.6443617395627792
1.1500000000000001 8.090384502083348 1.601869164138374
1.16 8.16073567166668 1.5583867313016202
1.17 8.231086841250013 1.5139144410525178
1.18 8.301438010833346 1.4684522933910669
1.19 8.371789180416679 1.4220002883172673
1.2 8.442140350000011 1.3745584258311192
1.21 8.512491519583344 1.3261267059326225
1.22 8.582842689166677 1.2767051286217772
1.23 8.65319385875001 1.2262936938985833
1.24 8.723545028333342 1.1748924017630409
1.25 8.793896197916675 1.1225012522151498
1.26 8.864247367500008 1.0691202452549102
1.27 8.93459853708334 1.014749380882322
1.28 9.004949706666673 0.9593886590973852
1.29 9.075300876250006 0.9030380799000999
